0.12714982747593662, 0.5759770800445068, 0.08824792698237555, 0.15697372206897553, 29.06, 19.60, 0.02235419706985709, 0.7069383876573769
0.5759770800445068, 0.05144186309763765, 0.15697372206897553, -0.017903469774946168, 20.95, 24.97, 0.006316519021909609, 0.9287448695535662
0.05144186309763765, 0.16308142185903596, -0.017903469774946168, 0.12081821571094231, 26.60, 23.59, 0.00424157824023438, 1.077945615632926
0.15067627127558003, 0.1491422467514777, 0.08824792698237555, 0.15697372206897553, 26.36, 19.60, 0.007378309424026111, 1.0199797990382913
0.1491422467514777, 0.011836599664519665, 0.15697372206897553, -0.017903469774946168, 49.22, 24.97, 0.005068063312058404, 1.005438831037418
0.011836599664519665, 0.19165066111204931, -0.017903469774946168, 0.12081821571094231, 32.18, 23.59, 0.008821433473631193, 0.9043296987732867
0.19165066111204931, 0.02225882907687904, 0.12081821571094231, 0.06640916399897878, 30.23, 22.18, 0.006543674012360496, 0.8836437403422054
0.02225882907687904, 0.22246776787477895, 0.06640916399897878, 1.5501452493904555e-05, 28.57, 20.02, 0.008680293919525232, 0.9027002591796182
0.22246776787477895, -0.037522955313632755, 1.5501452493904555e-05, 0.05802632252549966, 29.24, 18.15, -0.0028189179437289637, 1.1550906478493403
-0.037522955313632755, 0.28514660236989525, 0.05802632252549966, 0.1566658206383591, 25.22, 17.03, 0.011299851790049135, 0.8824513551795204
0.28514660236989525, 0.06921450740200996, 0.1566658206383591, 0.09385493846300452, 19.79, 14.87, 0.002172942713602914, 1.0881660703354297
0.06921450740200996, 0.05386295654904594, 0.09385493846300452, 0.01959446635385731, 20.56, 16.30, 0.009078133685624651, 1.1363256774358639
0.05386295654904594, -0.008265386135998087, 0.01959446635385731, 0.08279566792285675, 23.52, 20.70, 0.007388517808605721, 1.2037807908163893
-0.008265386135998087, 0.5108400533661017, 0.08279566792285675, 0.1415848960633589, 30.32, 70.91, 0.022828120901737643, 1.0697745876184226
0.37538212285846345, 0.12247979002397791, 0.08824792698237555, 0.15697372206897553, 77.1, 19.60, 0.018658305555194477, 1.5049846809213847
0.12247979002397791, 0.16659966615381794, 0.15697372206897553, -0.017903469774946168, 163.9, 24.9, 0.014118656467917188, 1.6750110802209828
0.16659966615381794, 0.3052933903379975, -0.017903469774946168, 0.12081821571094231, 215.2, 23.59, 0.010313969585228067, 1.472414117361643
0.3052933903379975, 0.07511803719054377, 0.12081821571094231, 0.0664091639989787, 266.3, 22.18, 0.011204024013120026, 1.4235323298565552
0.07511803719054377, 0.5577715949770354, 0.06640916399897878, 1.5501452493904555e-05, 878.8, 20.02, 0.01426279214961169, 0.9619193760560926
0.5577715949770354, -0.12403188230666395, 1.5501452493904555e-05, 0.05802632252549966, 660.7, 18.15, 0.0030627634774637452, 1.097937683034331
-0.12403188230666395, 0.2918676591280612, 0.05802632252549966, 0.1566658206383591, 675.9, 17.03, 0.029968719305199155, 0.5243503441563182
0.2918676591280612, 0.24114146631678302, 0.1566658206383591, 0.09385493846300452, 758.4, 14.87, 0.01960625590301972, 0.9124009922424816
0.24114146631678302, -0.006139514103521593, 0.09385493846300452, 0.01959446635385731, 87.55, 16.30, 0.0305124432182717, 0.9943392063937189
-0.006139514103521593, 0.18965657986910434, 0.01959446635385731, 0.08279566792285675, 58.98, 20.70, 0.027545264563089086, 1.1512071326871292
0.18965657986910434, 0.8122544072544594, 0.08279566792285675, 0.1415848960633589, 54.22, 70.91, 0.02576550785934655, 1.241076236509998
0.8122544072544594, -0.19612360097419573, 0.1415848960633589, -0.16951355821659708, 54.01, 21.46, 0.012045800024301464, 2.1599541642150304
-0.19612360097419573, 0.6530676002361857, -0.16951355821659708, 0.008974308785159812, 97.35, 17.36, 0.011760955849434714, 2.392504726512987
0.6530676002361857, -0.0953597304073108, 0.008974308785159812, 0.07541305188099556, 46.7, 18.07, 0.021558238881556502, 1.5175602445852978
-0.09535973040731083, 0.0375894309998005, 0.07541305188099556, 0.03566660833863444, 30.13, 19.99, 0.029465943797619333, 2.722868088256629
0.0375894309998005, -0.10760126065640258, 0.03566660833863444, 0.041658492953043025, 183.1, 22.73, 0.012800446188644026, 2.61873399422638
-0.10760126065640258, 0.8989768136584085, 0.041658492953043025, 0.14612026595640693, 584.7, 31.43, 0.019415174449252347, 2.335462092739624
